"type";"name";"time_units";"begin_time";"frequency";"count";"units"
"signal";"Kraft";"s";14,3200;200;651;"%"

"time";"value"
14,3200;0
14,3250;0
14,3300;0
14,3350;0
14,3400;0
14,3450;0
14,3500;0
14,3550;0
14,3600;0
14,3650;0
14,3700;0
14,3750;0
14,3800;0
14,3850;0
14,3900;0
14,3950;0
14,4000;0
14,4050;0
14,4100;0
14,4150;0
14,4200;0
14,4250;0
14,4300;0
14,4350;0
14,4400;0
14,4450;0
14,4500;0
14,4550;0
14,4600;0
14,4650;0
14,4700;0
14,4750;0
14,4800;0
14,4850;0
14,4900;0
14,4950;0
14,5000;0
14,5050;0
14,5100;0
14,5150;0
14,5200;0
14,5250;0
14,5300;0
14,5350;0
14,5400;0
14,5450;0
14,5500;0
14,5550;0
14,5600;0
14,5650;0
14,5700;0
14,5750;0
14,5800;0
14,5850;0
14,5900;0
14,5950;0
14,6000;0
14,6050;0
14,6100;0
14,6150;0
14,6200;0
14,6250;0
14,6300;0
14,6350;0
14,6400;0
14,6450;1,750471355
14,6500;11,66980903
14,6550;29,17452259
14,6600;36,17640801
14,6650;47,26272659
14,6700;65,35093059
14,6750;91,60800092
14,6800;112,6136572
14,6850;130,1183707
14,6900;145,8726129
14,6950;159,2928933
14,7000;173,2966642
14,7050;182,6325114
14,7100;190,8013777
14,7150;201,8876963
14,7200;207,7226008
14,7250;215,8914671
14,7300;221,1428812
14,7350;227,5612762
14,7400;232,8126902
14,7450;238,0641043
14,7500;238,6475948
14,7550;244,4824993
14,7600;246,2329706
14,7650;247,983442
14,7700;250,9008942
14,7750;250,3174038
14,7800;252,6513656
14,7850;252,0678751
14,7900;249,7339133
14,7950;249,1504229
14,8000;248,5669324
14,8050;245,0659897
14,8100;243,3155184
14,8150;234,5631616
14,8200;229,3117475
14,8250;221,1428812
14,8300;214,1409958
14,8350;203,0546772
14,8400;198,3867536
14,8450;187,300435
14,8500;175,630626
14,8550;166,8782692
14,8600;154,6249697
14,8650;140,0377084
14,8700;127,2009185
14,8750;116,1145999
14,8800;105,0282813
14,8850;91,60800092
14,8900;79,35470143
14,8950;68,26838285
14,9000;59,51602608
14,9050;47,84621704
14,9100;38,51036981
14,9150;30,92499394
14,9200;18,67169445
14,9250;11,66980903
14,9300;4,084433162
14,9350;0
14,9400;0
14,9450;0
14,9500;0
14,9550;0
14,9600;0
14,9650;0
14,9700;0
14,9750;0
14,9800;0
14,9850;0
14,9900;0
14,9950;0
15,0000;0
15,0050;0
15,0100;0
15,0150;0
15,0200;0
15,0250;0
15,0300;0
15,0350;0
15,0400;0
15,0450;0
15,0500;0
15,0550;0
15,0600;0
15,0650;0
15,0700;0
15,0750;0
15,0800;0
15,0850;0
15,0900;0
15,0950;0
15,1000;0
15,1050;0
15,1100;0
15,1150;0
15,1200;0
15,1250;0
15,1300;0
15,1350;0
15,1400;0
15,1450;0
15,1500;0
15,1550;0
15,1600;0
15,1650;0
15,1700;0
15,1750;0
15,1800;0
15,1850;0
15,1900;0
15,1950;0
15,2000;0
15,2050;0
15,2100;4,667923614
15,2150;21,58914671
15,2200;36,17640801
15,2250;54,84810246
15,2300;71,18583511
15,2350;86,94007731
15,2400;105,0282813
15,2450;121,366014
15,2500;135,9532752
15,2550;148,2065747
15,2600;159,2928933
15,2650;172,7131737
15,2700;181,4655305
15,2750;192,5518491
15,2800;198,3867536
15,2850;206,5556199
15,2900;211,807034
15,2950;220,5593907
15,3000;225,2273144
15,3050;228,7282571
15,3100;231,6457093
15,3150;236,3136329
15,3200;240,9815566
15,3250;243,8990088
15,3300;245,0659897
15,3350;242,1485375
15,3400;242,1485375
15,3450;243,3155184
15,3500;240,9815566
15,3550;241,565047
15,3600;239,8145757
15,3650;236,3136329
15,3700;231,6457093
15,3750;227,5612762
15,3800;224,6438239
15,3850;217,058448
15,3900;208,3060913
15,3950;198,970244
15,4000;189,0509064
15,4050;182,6325114
15,4100;173,8801546
15,4150;163,9608169
15,4200;155,7919506
15,4250;144,705632
15,4300;131,8688421
15,4350;121,366014
15,4400;112,0301667
15,4450;100,9438481
15,4500;91,02451047
15,4550;81,68866324
15,4600;73,51979692
15,4650;64,18394969
15,4700;54,26461201
15,4750;49,01319794
15,4800;40,84433162
15,4850;34,42593665
15,4900;24,50659897
15,4950;16,33773265
15,5000;9,335847227
15,5050;0
15,5100;0
15,5150;0
15,5200;0
15,5250;0
15,5300;0
15,5350;0
15,5400;0
15,5450;0
15,5500;0
15,5550;0
15,5600;0
15,5650;0
15,5700;0
15,5750;0
15,5800;0
15,5850;0
15,5900;0
15,5950;0
15,6000;0
15,6050;0
15,6100;0
15,6150;0
15,6200;0
15,6250;0
15,6300;0
15,6350;0
15,6400;0
15,6450;0
15,6500;0
15,6550;0
15,6600;0
15,6650;0
15,6700;0
15,6750;0
15,6800;0
15,6850;0
15,6900;0
15,6950;0
15,7000;0
15,7050;0
15,7100;0
15,7150;0
15,7200;0
15,7250;0
15,7300;0
15,7350;0
15,7400;0
15,7450;0
15,7500;0
15,7550;0
15,7600;0
15,7650;0
15,7700;5,834904517
15,7750;11,08631858
15,7800;22,75612762
15,7850;40,84433162
15,7900;54,26461201
15,7950;64,18394969
15,8000;88,10705821
15,8050;107,9457336
15,8100;123,6999758
15,8150;135,9532752
15,8200;147,6230843
15,8250;156,9589315
15,8300;168,6287405
15,8350;179,7150591
15,8400;187,300435
15,8450;190,8013777
15,8500;199,5537345
15,8550;205,388639
15,8600;211,2235435
15,8650;217,6419385
15,8700;224,6438239
15,8750;226,9777857
15,8800;228,1447666
15,8850;231,6457093
15,8900;233,3961807
15,8950;234,5631616
15,9000;233,9796711
15,9050;234,5631616
15,9100;233,3961807
15,9150;232,8126902
15,9200;231,0622189
15,9250;229,895238
15,9300;224,0603335
15,9350;221,1428812
15,9400;215,8914671
15,9450;211,2235435
15,9500;202,4711867
15,9550;196,0527918
15,9600;188,4674159
15,9650;179,1315687
15,9700;170,3792119
15,9750;160,4598742
15,9800;152,2910079
15,9850;138,8707275
15,9900;130,7018612
15,9950;121,9495044
16,0000;107,9457336
16,0050;98,60988634
16,0100;89,27403911
16,0150;76,43724917
16,0200;68,8518733
16,0250;61,84998788
16,0300;51,9306502
16,0350;42,59480298
16,0400;33,8424462
16,0450;25,67357988
16,0500;19,25518491
16,0550;12,25329949
16,0600;5,251414065
16,0650;0
16,0700;0
16,0750;0
16,0800;0
16,0850;0
16,0900;0
16,0950;0
16,1000;0
16,1050;0
16,1100;0
16,1150;0
16,1200;0
16,1250;0
16,1300;0
16,1350;0
16,1400;0
16,1450;0
16,1500;0
16,1550;0
16,1600;0
16,1650;0
16,1700;0
16,1750;0
16,1800;0
16,1850;0
16,1900;0
16,1950;0
16,2000;0
16,2050;0
16,2100;0
16,2150;0
16,2200;0
16,2250;0
16,2300;0
16,2350;0
16,2400;0
16,2450;0
16,2500;0
16,2550;0
16,2600;0
16,2650;0
16,2700;0
16,2750;0
16,2800;0
16,2850;0
16,2900;0
16,2950;0
16,3000;0
16,3050;0
16,3100;0
16,3150;0
16,3200;0
16,3250;0
16,3300;0
16,3350;0
16,3400;0
16,3450;2,917452259
16,3500;12,83678994
16,3550;32,6754653
16,3600;46,09574569
16,3650;56,59857382
16,3700;72,93630646
16,3750;91,60800092
16,3800;114,947619
16,3850;130,7018612
16,3900;142,9551607
16,3950;156,3754411
16,4000;168,0452501
16,4050;174,4636451
16,4100;186,1334541
16,4150;192,5518491
16,4200;200,1372249
16,4250;208,3060913
16,4300;213,5575053
16,4350;219,9759003
16,4400;225,8108048
16,4450;228,7282571
16,4500;232,2291998
16,4550;235,146652
16,4600;235,146652
16,4650;237,4806138
16,4700;237,4806138
16,4750;237,4806138
