"type";"name";"time_units";"begin_time";"frequency";"count";"units"
"signal";"Kraft";"s";38,9250;200;647;"%"

"time";"value"
38,9250;0
38,9300;0
38,9350;0
38,9400;0
38,9450;0
38,9500;0
38,9550;0
38,9600;0
38,9650;0
38,9700;0
38,9750;0
38,9800;0
38,9850;0
38,9900;0
38,9950;0
39,0000;0
39,0050;0
39,0100;0
39,0150;0
39,0200;0
39,0250;0
39,0300;0
39,0350;0
39,0400;0
39,0450;0
39,0500;0
39,0550;0
39,0600;0
39,0650;0
39,0700;0
39,0750;0
39,0800;0
39,0850;0
39,0900;0
39,0950;0
39,1000;0
39,1050;0
39,1100;0
39,1150;0
39,1200;0
39,1250;0
39,1300;0
39,1350;0
39,1400;0
39,1450;0
39,1500;0
39,1550;0
39,1600;0
39,1650;0
39,1700;0
39,1750;0
39,1800;0
39,1850;0
39,1900;0
39,1950;0
39,2000;0
39,2050;0
39,2100;0
39,2150;0
39,2200;0
39,2250;0
39,2300;0
39,2350;0
39,2400;0
39,2450;0
39,2500;0
39,2550;0
39,2600;0
39,2650;0
39,2700;0
39,2750;0
39,2800;0
39,2850;0
39,2900;0
39,2950;0
39,3000;0
39,3050;0
39,3100;0
39,3150;0
39,3200;0
39,3250;0
39,3300;0
39,3350;0
39,3400;0
39,3450;0
39,3500;0
39,3550;0
39,3600;0
39,3650;0
39,3700;0
39,3750;0
39,3800;0
39,3850;0
39,3900;0
39,3950;7,585375872
39,4000;25,67357988
39,4050;42,59480298
39,4100;57,18206427
39,4150;89,27403911
39,4200;113,1971476
39,4250;136,5367657
39,4300;160,4598742
39,4350;176,7976069
39,4400;193,71883
39,4450;203,6381676
39,4500;217,058448
39,4550;224,6438239
39,4600;236,3136329
39,4650;240,9815566
39,4700;249,1504229
39,4750;254,4018369
39,4800;259,653251
39,4850;263,1541937
39,4900;266,071646
39,4950;265,4881555
39,5000;268,9890982
39,5050;270,1560791
39,5100;271,32306
39,5150;269,5725887
39,5200;264,9046651
39,5250;263,7376842
39,5300;259,653251
39,5350;253,8183465
39,5400;250,3174038
39,5450;243,8990088
39,5500;236,8971234
39,5550;229,895238
39,5600;221,1428812
39,5650;210,6400531
39,5700;200,1372249
39,5750;187,8839255
39,5800;176,2141164
39,5850;165,7112883
39,5900;152,8744983
39,5950;141,2046893
39,6000;128,3678994
39,6050;115,5311094
39,6100;106,7787527
39,6150;95,10894363
39,6200;84,6061155
39,6250;75,27026827
39,6300;67,6848924
39,6350;63,01696879
39,6400;54,84810246
39,6450;47,84621704
39,6500;36,75989846
39,6550;27,42405123
39,6600;17,50471355
39,6650;9,919337679
39,6700;1,750471355
39,6750;0
39,6800;0
39,6850;0
39,6900;0
39,6950;0
39,7000;0
39,7050;0
39,7100;0
39,7150;0
39,7200;0
39,7250;0
39,7300;0
39,7350;0
39,7400;0
39,7450;0
39,7500;0
39,7550;0
39,7600;0
39,7650;0
39,7700;0
39,7750;0
39,7800;0
39,7850;0
39,7900;0
39,7950;0
39,8000;0
39,8050;0
39,8100;0
39,8150;0
39,8200;0
39,8250;0
39,8300;0
39,8350;0
39,8400;0
39,8450;0
39,8500;0
39,8550;0
39,8600;0
39,8650;0
39,8700;0
39,8750;0
39,8800;0
39,8850;0
39,8900;0
39,8950;1,750471355
39,9000;24,50659897
39,9050;43,17829343
39,9100;49,5966884
39,9150;71,76932556
39,9200;97,44290544
39,9250;116,6980903
39,9300;140,0377084
39,9350;154,0414793
39,9400;169,7957214
39,9450;179,1315687
39,9500;187,300435
39,9550;197,8032631
39,9600;209,4730722
39,9650;215,3079767
39,9700;224,6438239
39,9750;230,4787284
39,9800;236,8971234
39,9850;242,1485375
39,9900;248,5669324
39,9950;252,6513656
40,0000;254,4018369
40,0050;257,3192892
40,0100;257,3192892
40,0150;259,653251
40,0200;258,4862701
40,0250;257,9027797
40,0300;256,7357988
40,0350;254,9853274
40,0400;249,1504229
40,0450;247,983442
40,0500;243,3155184
40,0550;240,9815566
40,0600;233,9796711
40,0650;226,9777857
40,0700;216,4749576
40,0750;207,1391104
40,0800;197,2197727
40,0850;190,8013777
40,0900;177,9645878
40,0950;166,2947787
40,1000;154,0414793
40,1050;142,3716702
40,1100;130,1183707
40,1150;118,4485617
40,1200;105,6117718
40,1250;92,77498182
40,1300;79,93819189
40,1350;68,26838285
40,1400;58,34904517
40,1450;47,26272659
40,1500;37,92687936
40,1550;28,59103213
40,1600;18,088204
40,1650;12,25329949
40,1700;5,834904517
40,1750;0
40,1800;0
40,1850;0
40,1900;0
40,1950;0
40,2000;0
40,2050;0
40,2100;0
40,2150;0
40,2200;0
40,2250;0
40,2300;0
40,2350;0
40,2400;0
40,2450;0
40,2500;0
40,2550;0
40,2600;0
40,2650;0
40,2700;0
40,2750;0
40,2800;0
40,2850;0
40,2900;0
40,2950;0
40,3000;0
40,3050;0
40,3100;0
40,3150;0
40,3200;0
40,3250;0
40,3300;0
40,3350;0
40,3400;0
40,3450;0
40,3500;0
40,3550;0
40,3600;0
40,3650;0
40,3700;0
40,3750;0
40,3800;0
40,3850;0
40,3900;0
40,3950;0
40,4000;0
40,4050;0
40,4100;0
40,4150;0
40,4200;0
40,4250;0
40,4300;0
40,4350;0
40,4400;0
40,4450;0
40,4500;0
40,4550;14,58726129
40,4600;31,50848439
40,4650;47,84621704
40,4700;67,10140195
40,4750;84,02262505
40,4800;99,77686724
40,4850;119,0320522
40,4900;138,8707275
40,4950;151,7075174
40,5000;162,793836
40,5050;172,1296833
40,5100;184,9664732
40,5150;191,9683586
40,5200;199,5537345
40,5250;207,1391104
40,5300;215,8914671
40,5350;221,7263717
40,5400;229,3117475
40,5450;233,3961807
40,5500;236,3136329
40,5550;241,565047
40,5600;246,2329706
40,5650;249,7339133
40,5700;252,0678751
40,5750;252,0678751
40,5800;253,234856
40,5850;254,4018369
40,5900;253,234856
40,5950;253,234856
40,6000;250,3174038
40,6050;247,983442
40,6100;245,0659897
40,6150;240,9815566
40,6200;234,5631616
40,6250;226,9777857
40,6300;218,2254289
40,6350;208,3060913
40,6400;197,2197727
40,6450;189,0509064
40,6500;176,2141164
40,6550;160,4598742
40,6600;147,6230843
40,6650;133,035823
40,6700;120,7825235
40,6750;109,6962049
40,6800;96,27592453
40,6850;81,10517279
40,6900;70,01885421
40,6950;60,68300698
40,7000;49,01319794
40,7050;40,84433162
40,7100;31,50848439
40,7150;23,33961807
40,7200;16,33773265
40,7250;9,919337679
40,7300;1,166980903
40,7350;0
40,7400;0
40,7450;0
40,7500;0
40,7550;0
40,7600;0
40,7650;0
40,7700;0
40,7750;0
40,7800;0
40,7850;0
40,7900;0
40,7950;0
40,8000;0
40,8050;0
40,8100;0
40,8150;0
40,8200;0
40,8250;0
40,8300;0
40,8350;0
40,8400;0
40,8450;0
40,8500;0
40,8550;0
40,8600;0
40,8650;0
40,8700;0
40,8750;0
40,8800;0
40,8850;0
40,8900;0
40,8950;0
40,9000;0
40,9050;0
40,9100;0
40,9150;0
40,9200;0
40,9250;0
40,9300;0
40,9350;0
40,9400;0
40,9450;0
40,9500;0
40,9550;0
40,9600;0
40,9650;0
40,9700;0
40,9750;0
40,9800;0
40,9850;0
40,9900;0
40,9950;0
41,0000;0
41,0050;0
41,0100;0
41,0150;0
41,0200;15,17075174
41,0250;34,42593665
41,0300;51,9306502
41,0350;67,6848924
41,0400;84,6061155
41,0450;100,3603577
41,0500;120,1990331
41,0550;134,7862943
41,0600;152,8744983
41,0650;163,9608169
41,0700;174,4636451
41,0750;186,7169445
41,0800;194,3023204
41,0850;201,8876963
41,0900;211,807034
41,0950;219,9759003
41,1000;226,9777857
41,1050;231,0622189
41,1100;236,3136329
41,1150;243,8990088
41,1200;243,8990088
41,1250;247,983442
41,1300;250,3174038
41,1350;252,0678751
41,1400;250,9008942
41,1450;249,7339133
41,1500;249,7339133
41,1550;249,1504229
41,1600;243,3155184
41,1650;239,8145757
41,1700;235,7301425
41,1750;227,5612762
41,1800;219,9759003
41,1850;213,5575053
41,1900;204,2216581
41,1950;195,4693013
41,2000;183,2160018
41,2050;170,3792119
41,2100;159,8763838
41,2150;143,5386511
41,2200;132,4523325
41,2250;120,1990331
41,2300;107,3622431
41,2350;96,27592453
41,2400;83,4391346
41,2450;72,35281601
41,2500;61,84998788
41,2550;54,26461201
41,2600;43,17829343
41,2650;35,0094271
41,2700;25,09008942
41,2750;18,088204
41,2800;11,66980903
41,2850;5,834904517
41,2900;2,333961807
41,2950;1,166980903
41,3000;0
41,3050;0
41,3100;0
41,3150;0
41,3200;0
41,3250;0
41,3300;0
41,3350;0
41,3400;0
41,3450;0
41,3500;0
41,3550;0
41,3600;0
41,3650;0
41,3700;0
41,3750;0
41,3800;0
41,3850;0
41,3900;0
41,3950;0
41,4000;0
41,4050;0
41,4100;0
41,4150;0
41,4200;0
41,4250;0
41,4300;0
41,4350;0
41,4400;0
41,4450;0
41,4500;0
41,4550;0
41,4600;0
41,4650;0
41,4700;0
41,4750;0
41,4800;0
41,4850;0
41,4900;0
41,4950;0
41,5000;0
41,5050;0
41,5100;0
41,5150;0
41,5200;0
41,5250;0
41,5300;0
41,5350;0
41,5400;0
41,5450;0
41,5500;0
41,5550;0
41,5600;5,834904517
41,5650;14,58726129
41,5700;35,59291755
41,5750;47,84621704
41,5800;63,01696879
41,5850;81,10517279
41,5900;94,52545318
41,5950;114,3641285
41,6000;133,6193134
41,6050;147,6230843
41,6100;160,4598742
41,6150;172,1296833
41,6200;183,7994923
41,6250;191,9683586
41,6300;204,8051486
41,6350;211,807034
41,6400;220,5593907
41,6450;228,1447666
41,6500;237,4806138
41,6550;241,565047
41,6600;246,2329706
41,6650;250,9008942
41,6700;252,6513656
41,6750;254,9853274
41,6800;257,3192892
41,6850;255,5688179
41,6900;253,234856
41,6950;254,9853274
41,7000;252,0678751
41,7050;249,1504229
41,7100;243,3155184
41,7150;238,6475948
41,7200;231,0622189
41,7250;227,5612762
41,7300;218,2254289
41,7350;212,9740149
41,7400;204,2216581
41,7450;193,71883
41,7500;184,9664732
41,7550;175,0471355
41,7600;162,2103456
41,7650;149,9570461
41,7700;137,7037466
41,7750;126,617428
41,7800;113,7806381
41,7850;100,9438481
41,7900;90,44102002
41,7950;81,68866324
41,8000;73,51979692
41,8050;64,18394969
41,8100;57,18206427
41,8150;49,5966884
41,8200;40,84433162
41,8250;34,42593665
41,8300;25,67357988
41,8350;18,67169445
41,8400;14,58726129
41,8450;7,585375872
41,8500;0
41,8550;0
41,8600;0
41,8650;0
41,8700;0
41,8750;0
41,8800;0
41,8850;0
41,8900;0
41,8950;0
41,9000;0
41,9050;0
41,9100;0
41,9150;0
41,9200;0
41,9250;0
41,9300;0
41,9350;0
41,9400;0
41,9450;0
41,9500;0
41,9550;0
41,9600;0
41,9650;0
41,9700;0
41,9750;0
41,9800;0
41,9850;0
41,9900;0
41,9950;0
42,0000;0
42,0050;0
42,0100;0
42,0150;0
42,0200;0
42,0250;0
42,0300;0
42,0350;0
42,0400;0
42,0450;0
42,0500;0
42,0550;0
42,0600;0
42,0650;0
42,0700;0
42,0750;0
42,0800;0
42,0850;0
42,0900;0
42,0950;0
42,1000;0
42,1050;0
42,1100;0
42,1150;0
42,1200;0
42,1250;0
42,1300;0
42,1350;0
42,1400;0
42,1450;0
42,1500;0
42,1550;0
