"type";"name";"time_units";"begin_time";"frequency";"count";"units"
"signal";"Kraft";"s";2,9650;200;563;"%"

"time";"value"
2,9650;0
2,9700;0
2,9750;0
2,9800;0
2,9850;0
2,9900;0
2,9950;0
3,0000;0
3,0050;0
3,0100;0
3,0150;0
3,0200;0
3,0250;0
3,0300;0
3,0350;0
3,0400;0
3,0450;0
3,0500;0
3,0550;0
3,0600;0
3,0650;0
3,0700;0
3,0750;0
3,0800;0
3,0850;0
3,0900;0
3,0950;0
3,1000;0
3,1050;0
3,1100;0
3,1150;0
3,1200;0
3,1250;0
3,1300;0
3,1350;0
3,1400;0
3,1450;0
3,1500;0
3,1550;0
3,1600;0
3,1650;0
3,1700;0
3,1750;0
3,1800;0
3,1850;0
3,1900;0
3,1950;0
3,2000;0
3,2050;0
3,2100;0
3,2150;0
3,2200;0
3,2250;0
3,2300;0
3,2350;0
3,2400;0
3,2450;0
3,2500;0
3,2550;0
3,2600;0
3,2650;0
3,2700;0
3,2750;0
3,2800;0
3,2850;0
3,2900;0
3,2950;0
3,3000;0
3,3050;0
3,3100;0
3,3150;0
3,3200;0
3,3250;0
3,3300;0
3,3350;0
3,3400;0
3,3450;0
3,3500;0
3,3550;0
3,3600;0
3,3650;0
3,3700;0
3,3750;0
3,3800;0
3,3850;0
3,3900;0
3,3950;0
3,4000;0
3,4050;0
3,4100;0
3,4150;0
3,4200;0
3,4250;0
3,4300;0
3,4350;0
3,4400;0
3,4450;0
3,4500;0
3,4550;0
3,4600;0
3,4650;0
3,4700;0
3,4750;0
3,4800;0
3,4850;0
3,4900;0
3,4950;0
3,5000;0
3,5050;0
3,5100;0
3,5150;0
3,5200;0
3,5250;0
3,5300;0
3,5350;0
3,5400;0
3,5450;0
3,5500;0
3,5550;3,50094271
3,5600;25,09008942
3,5650;38,51036981
3,5700;45,51225523
3,5750;58,93253562
3,5800;74,10328737
3,5850;89,85752956
3,5900;105,6117718
3,5950;127,2009185
3,6000;137,1202562
3,6050;148,2065747
3,6100;155,7919506
3,6150;164,5443074
3,6200;172,7131737
3,6250;177,9645878
3,6300;184,3829827
3,6350;191,9683586
3,6400;196,6362822
3,6450;201,8876963
3,6500;207,1391104
3,6550;210,6400531
3,6600;213,5575053
3,6650;216,4749576
3,6700;217,6419385
3,6750;217,6419385
3,6800;221,1428812
3,6850;218,8089194
3,6900;218,2254289
3,6950;217,6419385
3,7000;216,4749576
3,7050;214,1409958
3,7100;211,2235435
3,7150;207,1391104
3,7200;200,1372249
3,7250;192,5518491
3,7300;186,7169445
3,7350;178,5480782
3,7400;172,1296833
3,7450;161,0433647
3,7500;147,6230843
3,7550;136,5367657
3,7600;126,617428
3,7650;113,7806381
3,7700;99,77686724
3,7750;85,7730964
3,7800;74,68677782
3,7850;63,60045924
3,7900;49,01319794
3,7950;36,75989846
3,8000;28,59103213
3,8050;19,83867536
3,8100;11,66980903
3,8150;4,667923614
3,8200;0
3,8250;0
3,8300;0
3,8350;0
3,8400;0
3,8450;0
3,8500;0
3,8550;0
3,8600;0
3,8650;0
3,8700;0
3,8750;0
3,8800;0
3,8850;0
3,8900;0
3,8950;0
3,9000;0
3,9050;0
3,9100;0
3,9150;0
3,9200;0
3,9250;0
3,9300;0
3,9350;0
3,9400;0
3,9450;0
3,9500;0
3,9550;0
3,9600;0
3,9650;0
3,9700;0
3,9750;0
3,9800;0
3,9850;0
3,9900;0
3,9950;0
4,0000;0
4,0050;0
4,0100;0
4,0150;0
4,0200;0
4,0250;0
4,0300;0
4,0350;0
4,0400;0
4,0450;0
4,0500;0
4,0550;0
4,0600;0
4,0650;0
4,0700;0
4,0750;0
4,0800;0
4,0850;0
4,0900;2,917452259
4,0950;22,17263717
4,1000;30,92499394
4,1050;41,42782207
4,1100;57,18206427
4,1150;72,93630646
4,1200;90,44102002
4,1250;103,8613004
4,1300;117,8650712
4,1350;131,8688421
4,1400;145,8726129
4,1450;153,4579888
4,1500;162,793836
4,1550;172,7131737
4,1600;179,1315687
4,1650;186,1334541
4,1700;193,71883
4,1750;197,8032631
4,1800;203,6381676
4,1850;207,1391104
4,1900;212,3905244
4,1950;213,5575053
4,2000;216,4749576
4,2050;216,4749576
4,2100;217,6419385
4,2150;220,5593907
4,2200;217,6419385
4,2250;213,5575053
4,2300;212,3905244
4,2350;209,4730722
4,2400;204,8051486
4,2450;198,970244
4,2500;193,71883
4,2550;186,1334541
4,2600;173,2966642
4,2650;166,2947787
4,2700;155,2084602
4,2750;144,1221416
4,2800;133,6193134
4,2850;120,1990331
4,2900;109,1127145
4,2950;99,19337679
4,3000;86,35658685
4,3050;74,10328737
4,3100;65,93442104
4,3150;56,59857382
4,3200;46,09574569
4,3250;36,17640801
4,3300;26,84056078
4,3350;19,25518491
4,3400;10,50282813
4,3450;4,667923614
4,3500;2,333961807
4,3550;0
4,3600;0
4,3650;0
4,3700;0
4,3750;0
4,3800;0
4,3850;0
4,3900;0
4,3950;0
4,4000;0
4,4050;0
4,4100;0
4,4150;0
4,4200;0
4,4250;0
4,4300;0
4,4350;0
4,4400;0
4,4450;0
4,4500;0
4,4550;0
4,4600;0
4,4650;0
4,4700;0
4,4750;0
4,4800;0
4,4850;0
4,4900;0
4,4950;0
4,5000;0
4,5050;0
4,5100;0
4,5150;0
4,5200;0
4,5250;0
4,5300;0
4,5350;0
4,5400;0
4,5450;0
4,5500;0
4,5550;0
4,5600;0
4,5650;0
4,5700;0
4,5750;0
4,5800;0
4,5850;0
4,5900;0
4,5950;0
4,6000;0
4,6050;0
4,6100;1,166980903
4,6150;16,9212231
4,6200;29,17452259
4,6250;39,67735072
4,6300;46,09574569
4,6350;58,34904517
4,6400;73,51979692
4,6450;85,18960595
