"type";"name";"time_units";"begin_time";"frequency";"count";"units"
"signal";"Kraft";"s";14,3200;200;651;"%"

"time";"value"
14,3200;0
14,3250;0
14,3300;0
14,3350;0
14,3400;0
14,3450;0
14,3500;0
14,3550;0
14,3600;0
14,3650;0
14,3700;0
14,3750;0
14,3800;0
14,3850;0
14,3900;0
14,3950;0
14,4000;0
14,4050;0
14,4100;0
14,4150;0
14,4200;0
14,4250;0
14,4300;0
14,4350;0
14,4400;0
14,4450;0
14,4500;0
14,4550;0
14,4600;0
14,4650;0
14,4700;0
14,4750;0
14,4800;0
14,4850;0
14,4900;0
14,4950;0
14,5000;0
14,5050;0
14,5100;0
14,5150;0
14,5200;0
14,5250;0
14,5300;0
14,5350;0
14,5400;0
14,5450;0
14,5500;0
14,5550;0
14,5600;0
14,5650;0
14,5700;0
14,5750;0
14,5800;0
14,5850;0
14,5900;0
14,5950;0
14,6000;0
14,6050;0
14,6100;0
14,6150;0
14,6200;0
14,6250;0
14,6300;0
14,6350;0
14,6400;0
14,6450;0
14,6500;0
14,6550;0
14,6600;0
14,6650;0
14,6700;0
14,6750;0
14,6800;0
14,6850;0
14,6900;0
14,6950;0
14,7000;0
14,7050;0
14,7100;0
14,7150;0
14,7200;0
14,7250;0
14,7300;0
14,7350;0
14,7400;0
14,7450;0
14,7500;0
14,7550;0
14,7600;0
14,7650;0
14,7700;0
14,7750;0
14,7800;0
14,7850;0
14,7900;0
14,7950;0
14,8000;0
14,8050;0
14,8100;0
14,8150;0
14,8200;0
14,8250;0
14,8300;0
14,8350;0
14,8400;0
14,8450;0
14,8500;0
14,8550;0
14,8600;0
14,8650;0
14,8700;0
14,8750;0
14,8800;0
14,8850;0
14,8900;0
14,8950;0
14,9000;0
14,9050;0
14,9100;0
14,9150;0
14,9200;0
14,9250;4,084433162
14,9300;12,25329949
14,9350;22,75612762
14,9400;35,0094271
14,9450;53,09763111
14,9500;73,51979692
14,9550;86,94007731
14,9600;100,9438481
14,9650;112,6136572
14,9700;123,6999758
14,9750;140,0377084
14,9800;150,5405365
14,9850;157,542422
14,9900;166,2947787
14,9950;175,0471355
15,0000;183,2160018
15,0050;189,6343968
15,0100;197,8032631
15,0150;201,8876963
15,0200;206,5556199
15,0250;211,807034
15,0300;217,058448
15,0350;218,8089194
15,0400;222,3098621
15,0450;224,6438239
15,0500;224,6438239
15,0550;225,8108048
15,0600;226,3942953
15,0650;225,2273144
15,0700;224,6438239
15,0750;222,3098621
15,0800;220,5593907
15,0850;217,6419385
15,0900;214,7244862
15,0950;210,6400531
15,1000;203,6381676
15,1050;200,1372249
15,1100;191,9683586
15,1150;184,3829827
15,1200;178,5480782
15,1250;171,5461928
15,1300;162,2103456
15,1350;154,6249697
15,1400;146,4561034
15,1450;134,2028039
15,1500;124,8669567
15,1550;112,6136572
15,1600;106,1952622
15,1650;92,77498182
15,1700;85,18960595
15,1750;75,27026827
15,1800;66,5179115
15,1850;58,34904517
15,1900;48,42970749
15,1950;37,92687936
15,2000;29,17452259
15,2050;23,33961807
15,2100;14,00377084
15,2150;6,418394969
15,2200;1,166980903
15,2250;0
15,2300;0
15,2350;0
15,2400;0
15,2450;0
15,2500;0
15,2550;0
15,2600;0
15,2650;0
15,2700;0
15,2750;0
15,2800;0
15,2850;0
15,2900;0
15,2950;0
15,3000;0
15,3050;0
15,3100;0
15,3150;0
15,3200;0
15,3250;0
15,3300;0
15,3350;0
15,3400;0
15,3450;0
15,3500;0
15,3550;0
15,3600;0
15,3650;0
15,3700;0
15,3750;0
15,3800;0
15,3850;0
15,3900;0
15,3950;0
15,4000;0
15,4050;0
15,4100;0
15,4150;0
15,4200;0
15,4250;0
15,4300;0
15,4350;0
15,4400;0
15,4450;0
15,4500;0
15,4550;0
15,4600;0
15,4650;0
15,4700;0
15,4750;0
15,4800;0
15,4850;0
15,4900;0
15,4950;8,752356776
15,5000;21,00565626
15,5050;28,00754168
15,5100;42,59480298
15,5150;60,09951653
15,5200;74,10328737
15,5250;85,18960595
15,5300;102,1108291
15,5350;116,6980903
15,5400;127,7844089
15,5450;138,2872371
15,5500;145,8726129
15,5550;156,9589315
15,5600;162,793836
15,5650;170,3792119
15,5700;179,7150591
15,5750;183,7994923
15,5800;190,8013777
15,5850;194,3023204
15,5900;196,6362822
15,5950;201,3042058
15,6000;205,388639
15,6050;205,9721295
15,6100;210,6400531
15,6150;209,4730722
15,6200;210,6400531
15,6250;213,5575053
15,6300;213,5575053
15,6350;210,6400531
15,6400;209,4730722
15,6450;208,3060913
15,6500;204,2216581
15,6550;201,8876963
15,6600;195,4693013
15,6650;189,6343968
15,6700;184,9664732
15,6750;176,7976069
15,6800;172,7131737
15,6850;165,7112883
15,6900;158,1259124
15,6950;150,5405365
15,7000;139,454218
15,7050;132,4523325
15,7100;125,4504471
15,7150;116,1145999
15,7200;106,7787527
15,7250;99,19337679
15,7300;90,44102002
15,7350;79,93819189
15,7400;74,68677782
15,7450;64,76744014
15,7500;53,09763111
15,7550;47,26272659
15,7600;40,84433162
15,7650;33,8424462
15,7700;27,42405123
15,7750;20,42216581
15,7800;14,58726129
15,7850;8,752356776
15,7900;2,333961807
15,7950;0
15,8000;0
15,8050;0
15,8100;0
15,8150;0
15,8200;0
15,8250;0
15,8300;0
15,8350;0
15,8400;0
15,8450;0
15,8500;0
15,8550;0
15,8600;0
15,8650;0
15,8700;0
15,8750;0
15,8800;0
15,8850;0
15,8900;0
15,8950;0
15,9000;0
15,9050;0
15,9100;0
15,9150;0
15,9200;0
15,9250;0
15,9300;0
15,9350;0
15,9400;0
15,9450;0
15,9500;0
15,9550;0
15,9600;0
15,9650;0
15,9700;0
15,9750;0
15,9800;0
15,9850;0
15,9900;0
15,9950;0
16,0000;0
16,0050;0
16,0100;0
16,0150;0
16,0200;0
16,0250;0
16,0300;0
16,0350;0
16,0400;0
16,0450;0
16,0500;0
16,0550;0
16,0600;0
16,0650;12,25329949
16,0700;24,50659897
16,0750;37,92687936
16,0800;44,92876478
16,0850;54,26461201
16,0900;67,6848924
16,0950;79,93819189
16,1000;93,94196273
16,1050;110,2796954
16,1100;120,1990331
16,1150;130,1183707
16,1200;138,2872371
16,1250;145,2891225
16,1300;152,8744983
16,1350;163,9608169
16,1400;168,0452501
16,1450;172,7131737
16,1500;179,1315687
16,1550;183,2160018
16,1600;187,300435
16,1650;189,6343968
16,1700;194,3023204
16,1750;194,8858109
16,1800;198,3867536
16,1850;199,5537345
16,1900;201,3042058
16,1950;200,1372249
16,2000;200,7207154
16,2050;200,1372249
16,2100;199,5537345
16,2150;198,970244
16,2200;196,6362822
16,2250;193,1353395
16,2300;186,1334541
16,2350;180,88204
16,2400;179,7150591
16,2450;174,4636451
16,2500;166,8782692
16,2550;159,8763838
16,2600;151,7075174
16,2650;145,8726129
16,2700;137,7037466
16,2750;129,5348803
16,2800;120,7825235
16,2850;112,0301667
16,2900;104,4447909
16,2950;95,69243408
16,3000;83,4391346
16,3050;74,68677782
16,3100;65,93442104
16,3150;57,18206427
16,3200;48,42970749
16,3250;39,09386026
16,3300;32,6754653
16,3350;26,84056078
16,3400;21,58914671
16,3450;11,66980903
16,3500;4,667923614
16,3550;0
16,3600;0
16,3650;0
16,3700;0
16,3750;0
16,3800;0
16,3850;0
16,3900;0
16,3950;0
16,4000;0
16,4050;0
16,4100;0
16,4150;0
16,4200;0
16,4250;0
16,4300;0
16,4350;0
16,4400;0
16,4450;0
16,4500;0
16,4550;0
16,4600;0
16,4650;0
16,4700;0
16,4750;0
16,4800;0
16,4850;0
16,4900;0
16,4950;0
16,5000;0
16,5050;0
16,5100;0
16,5150;0
16,5200;0
16,5250;0
16,5300;0
16,5350;0
16,5400;0
16,5450;0
