"type";"name";"time_units";"begin_time";"frequency";"count";"units"
"signal";"Kraft";"s";2,9650;200;563;"%"

"time";"value"
2,9650;0
2,9700;0
2,9750;0
2,9800;0
2,9850;0
2,9900;0
2,9950;0
3,0000;0
3,0050;0
3,0100;0
3,0150;0
3,0200;0
3,0250;0
3,0300;0
3,0350;0
3,0400;0
3,0450;0
3,0500;0
3,0550;0
3,0600;0
3,0650;0
3,0700;0
3,0750;0
3,0800;0
3,0850;0
3,0900;0
3,0950;0
3,1000;0
3,1050;0
3,1100;0
3,1150;0
3,1200;0
3,1250;0
3,1300;0
3,1350;0
3,1400;0
3,1450;0
3,1500;0
3,1550;0
3,1600;0
3,1650;0
3,1700;0
3,1750;0
3,1800;0
3,1850;0
3,1900;0
3,1950;0
3,2000;0
3,2050;0
3,2100;0
3,2150;0
3,2200;0
3,2250;0
3,2300;0
3,2350;0
3,2400;0
3,2450;0
3,2500;0
3,2550;0
3,2600;0
3,2650;0
3,2700;0
3,2750;0
3,2800;0
3,2850;0
3,2900;0
3,2950;0
3,3000;2,333961807
3,3050;12,25329949
3,3100;26,25707033
3,3150;49,01319794
3,3200;66,5179115
3,3250;87,52356776
3,3300;113,7806381
3,3350;135,3697848
3,3400;158,1259124
3,3450;177,3810973
3,3500;188,4674159
3,3550;204,2216581
3,3600;213,5575053
3,3650;226,3942953
3,3700;234,5631616
3,3750;242,7320279
3,3800;251,4843847
3,3850;256,1523083
3,3900;259,0697606
3,3950;265,4881555
3,4000;264,9046651
3,4050;267,2386269
3,4100;267,8221173
3,4150;269,5725887
3,4200;269,5725887
3,4250;265,4881555
3,4300;261,9872128
3,4350;259,0697606
3,4400;254,9853274
3,4450;250,9008942
3,4500;242,7320279
3,4550;233,9796711
3,4600;224,6438239
3,4650;214,1409958
3,4700;200,7207154
3,4750;188,4674159
3,4800;170,9627024
3,4850;157,542422
3,4900;144,705632
3,4950;124,8669567
3,5000;112,6136572
3,5050;98,60988634
3,5100;82,85564414
3,5150;70,01885421
3,5200;58,34904517
3,5250;46,09574569
3,5300;33,25895575
3,5350;20,42216581
3,5400;12,25329949
3,5450;3,50094271
3,5500;0
3,5550;0
3,5600;0
3,5650;0
3,5700;0
3,5750;0
3,5800;0
3,5850;0
3,5900;0
3,5950;0
3,6000;0
3,6050;0
3,6100;0
3,6150;0
3,6200;0
3,6250;0
3,6300;0
3,6350;0
3,6400;0
3,6450;0
3,6500;0
3,6550;0
3,6600;0
3,6650;0
3,6700;0
3,6750;0
3,6800;0
3,6850;0
3,6900;0
3,6950;0
3,7000;0
3,7050;0
3,7100;0
3,7150;0
3,7200;0
3,7250;0
3,7300;0
3,7350;0
3,7400;0
3,7450;0
3,7500;0
3,7550;0
3,7600;0
3,7650;0
3,7700;0
3,7750;0
3,7800;0
3,7850;0
3,7900;0
3,7950;0
3,8000;0
3,8050;0
3,8100;0
3,8150;0
3,8200;0
3,8250;8,168866324
3,8300;30,92499394
3,8350;49,01319794
3,8400;57,18206427
3,8450;73,51979692
3,8500;93,35847227
3,8550;109,6962049
3,8600;129,5348803
3,8650;144,1221416
3,8700;152,8744983
3,8750;163,9608169
3,8800;169,212231
3,8850;182,0490209
3,8900;190,8013777
3,8950;197,8032631
3,9000;203,0546772
3,9050;212,9740149
3,9100;216,4749576
3,9150;221,1428812
3,9200;228,1447666
3,9250;230,4787284
3,9300;231,0622189
3,9350;235,146652
3,9400;237,4806138
3,9450;238,0641043
3,9500;238,0641043
3,9550;235,7301425
3,9600;235,7301425
3,9650;231,6457093
3,9700;228,7282571
3,9750;225,2273144
3,9800;219,3924098
3,9850;212,3905244
3,9900;204,8051486
3,9950;196,0527918
4,0000;180,88204
4,0050;170,3792119
4,0100;160,4598742
4,0150;149,3735556
4,0200;134,7862943
4,0250;119,0320522
4,0300;106,7787527
4,0350;90,44102002
4,0400;77,60423008
4,0450;61,84998788
4,0500;53,09763111
4,0550;42,59480298
4,0600;32,6754653
4,0650;23,33961807
4,0700;15,17075174
4,0750;6,418394969
4,0800;2,333961807
4,0850;0
4,0900;0
4,0950;0
4,1000;0
4,1050;0
4,1100;0
4,1150;0
4,1200;0
4,1250;0
4,1300;0
4,1350;0
4,1400;0
4,1450;0
4,1500;0
4,1550;0
4,1600;0
4,1650;0
4,1700;0
4,1750;0
4,1800;0
4,1850;0
4,1900;0
4,1950;0
4,2000;0
4,2050;0
4,2100;0
4,2150;0
4,2200;0
4,2250;0
4,2300;0
4,2350;0
4,2400;0
4,2450;0
4,2500;0
4,2550;0
4,2600;0
4,2650;0
4,2700;0
4,2750;0
4,2800;0
4,2850;0
4,2900;0
4,2950;0
4,3000;0
4,3050;0
4,3100;0
4,3150;0
4,3200;0
4,3250;0
4,3300;0
4,3350;0
4,3400;0
4,3450;0
4,3500;5,251414065
4,3550;21,58914671
4,3600;42,59480298
4,3650;53,09763111
4,3700;70,01885421
4,3750;86,94007731
4,3800;103,27781
4,3850;120,7825235
4,3900;137,7037466
4,3950;149,9570461
4,4000;159,2928933
4,4050;166,2947787
4,4100;175,0471355
4,4150;183,2160018
4,4200;191,9683586
4,4250;203,0546772
4,4300;211,2235435
4,4350;215,8914671
4,4400;222,3098621
4,4450;227,5612762
4,4500;232,8126902
4,4550;233,9796711
4,4600;238,6475948
4,4650;239,2310852
4,4700;240,9815566
4,4750;242,7320279
4,4800;244,4824993
4,4850;244,4824993
4,4900;240,3980661
4,4950;239,2310852
4,5000;236,3136329
4,5050;230,4787284
4,5100;223,476843
4,5150;215,8914671
4,5200;207,7226008
4,5250;200,7207154
4,5300;187,8839255
4,5350;177,9645878
4,5400;162,793836
4,5450;151,7075174
4,5500;137,1202562
4,5550;124,2834662
4,5600;112,0301667
